N,P,K,ph,organic_matter,region,soil_status
47,65,40,8.692956399855618,1.6628066382149367,WB,Moderate
135,139,22,5.710304384036467,2.377752338303447,AP,Moderate
27,79,123,6.281821261578219,2.073565255946135,Haryana,Moderate
79,43,55,7.961877751893194,3.223151091060369,UP,Moderate
9,126,189,8.219557004341315,1.421005103002293,Punjab,Poor
51,110,176,6.089844024184542,1.8381752481100742,UP,Moderate
131,102,14,5.745132964716571,0.6943392838985997,MP,Poor
89,137,43,8.103082648805643,2.914886732081159,Haryana,Moderate
61,96,188,5.884347441976611,1.4774659877340846,WB,Poor
106,18,53,6.026160963013121,2.665801855011133,UP,Good
131,20,62,4.6776521555277535,0.5090947411710747,Maharashtra,Poor
40,134,80,6.7147456877096765,3.102299824151347,Haryana,Good
98,18,106,5.63224032725808,3.4158800458492067,Haryana,Moderate
54,67,155,6.953033647114396,1.9098822637797843,Maharashtra,Moderate
27,12,139,6.241045337320783,1.947812992993736,MP,Moderate
100,31,49,7.740682313817889,2.3490967598894197,Haryana,Moderate
46,115,114,5.388864361035868,3.4253345389508634,AP,Moderate
136,44,93,4.859997794036385,2.175738602497187,WB,Moderate
129,72,59,7.51479880387206,0.7215663980589033,WB,Poor
116,127,128,5.920636014400914,2.19550761149054,WB,Moderate
107,65,187,6.818017875179494,1.757143332873683,MP,Moderate
68,132,170,8.705343679505674,2.782577922485999,AP,Moderate
27,112,151,6.4204684748909315,1.4100156838091291,UP,Poor
78,53,113,4.761960646233383,3.273394907336039,MP,Moderate
13,7,154,6.133517565952336,2.9002278768727874,Bihar,Good
45,81,15,6.392654879161475,1.4797009224378885,Punjab,Poor
15,133,135,7.829892054389665,1.5559710273643073,TN,Moderate
80,96,151,4.9759412774831855,2.0534508844007715,UP,Moderate
57,127,95,5.734508836716695,0.7987794925630228,Punjab,Poor
47,122,139,4.250141597821761,2.5703548525402797,Punjab,Moderate
48,15,123,7.509889657041026,2.327439003332437,Punjab,Moderate
88,8,38,7.719661719498264,1.456117384793651,AP,Poor
129,14,15,6.285956844013786,2.4141381850923365,Maharashtra,Moderate
13,85,9,6.691343293321629,0.7947313268717292,WB,Poor
102,75,75,7.749069191158638,3.356154046645396,Maharashtra,Moderate
120,107,168,5.341507152369685,0.7009151038823673,Punjab,Poor
122,26,9,7.034826429452059,1.4865176178518422,MP,Poor
137,60,188,8.819596738424753,3.411599964608391,Maharashtra,Moderate
69,126,137,7.289839092061015,1.6950643416306936,TN,Moderate
102,96,31,4.390550683606819,3.1568041135872935,Maharashtra,Moderate
101,101,97,5.4513003469811965,0.9526980448371968,Maharashtra,Poor
63,5,159,6.595633028816615,0.7002110557744136,UP,Poor
17,42,164,4.363353833423129,0.8245168179900495,MP,Poor
62,46,93,7.382849059406408,3.416157513596761,WB,Good
48,89,118,7.271060996364586,0.7663306786518779,Haryana,Poor
55,41,102,8.38161845313482,2.4552103235935068,TN,Moderate
90,102,19,6.49996394077105,1.8217986331992972,UP,Moderate
57,66,109,7.4606927488324235,3.082391989431693,AP,Good
54,135,102,4.9100910432653,1.382937896297101,UP,Poor
84,34,186,4.014348463446766,0.5867368596142789,Haryana,Poor
18,86,24,4.86126997180128,2.745800413736727,Punjab,Moderate
102,27,166,4.311072991535083,2.266275178286355,Haryana,Moderate
111,70,131,6.138590124296417,1.803509234190033,Gujarat,Moderate
107,6,38,6.3415166863180605,1.4690479934379166,Maharashtra,Poor
46,67,119,7.222363487548502,3.1983104990566167,Bihar,Good
106,9,178,4.703859332109554,0.8653988709291076,WB,Poor
83,133,25,5.073580487480946,0.9240639976563976,Punjab,Poor
127,78,171,7.991630812788076,0.5444868630788955,WB,Poor
57,113,44,6.882612473895941,0.7176908074416741,Haryana,Poor
96,28,176,4.146817968422442,3.07184615484345,Haryana,Moderate
46,63,168,8.242023361619601,2.88094931963157,WB,Moderate
139,27,59,7.1490279911220185,0.8072650095271163,Maharashtra,Poor
102,93,203,4.9331955321824275,2.8394460045292957,Punjab,Moderate
83,26,54,5.260328706284609,2.4231481815386005,Haryana,Moderate
48,48,190,6.767737069126213,1.662455284981376,UP,Moderate
130,48,78,6.804005907630012,0.7526138549425317,UP,Poor
111,41,78,8.02594331970189,2.307055153438734,Punjab,Moderate
59,11,42,5.7929131908666935,3.0190273375792502,UP,Moderate
65,28,28,6.746515732762627,1.7621284860087347,Haryana,Moderate
86,74,112,6.912689892491123,1.7731628568201445,Bihar,Moderate
125,75,63,6.793382088633313,2.980049331518291,Maharashtra,Good
25,76,177,4.364529226888663,1.1317798709189821,Punjab,Poor
70,64,158,6.05626437216941,1.0174057948003585,UP,Poor
73,49,87,5.694420606446438,2.5867404201777924,UP,Moderate
46,141,197,8.963888591196337,2.4693948540087898,AP,Moderate
75,120,15,6.3284428174382175,3.2363791017913055,MP,Good
95,34,182,6.1761393784527305,1.5027598450197885,Bihar,Moderate
30,31,132,6.418437832112797,1.1060029235667344,WB,Poor
21,136,190,8.596412909846812,1.786488848998689,Maharashtra,Moderate
16,87,122,7.057269273172122,1.6513709082315287,MP,Moderate
135,102,166,5.945716937440263,3.3142846920438807,AP,Moderate
97,74,20,8.562886982753422,3.25281910978386,WB,Moderate
48,83,191,8.649214707835313,1.784448876007499,Bihar,Moderate
86,142,5,5.321563669326311,1.7374854646136013,Gujarat,Moderate
37,122,45,5.966980460769919,1.8349783640758437,Punjab,Moderate
52,110,160,8.832293350241738,2.6926865248334986,Haryana,Moderate
27,40,19,6.7052434443110975,2.15018027371676,UP,Moderate
76,50,84,6.158725388453249,1.3637731328540537,Punjab,Poor
138,108,178,4.977022676377669,2.8061888543766385,Maharashtra,Moderate
17,138,36,5.922194198723091,3.2114870414897316,Gujarat,Moderate
49,112,43,7.156173623604731,2.6532731086768786,AP,Good
88,108,197,4.193505736952378,1.0839568989460717,Haryana,Poor
44,74,77,4.4165314338983,2.875320796857212,Haryana,Moderate
126,93,97,4.026882025118802,3.4668534332883882,Punjab,Moderate
92,7,93,5.094636672617902,2.5554654016174894,AP,Moderate
20,46,143,4.914963994330093,1.2316586201740725,Punjab,Poor
75,114,202,8.254038404812585,0.5166428258378312,Gujarat,Poor
90,122,38,4.926190113059021,1.6562184478385114,Maharashtra,Moderate
95,59,54,7.305905129318103,1.9107502791114794,MP,Moderate
95,143,176,4.591795670026881,3.228963398505777,Haryana,Moderate
74,118,18,6.967798851344892,2.3590392210787186,MP,Moderate
109,34,76,6.1781007585191405,1.344859138414375,AP,Poor
81,112,157,6.043340578634943,2.575191107419588,Haryana,Good
127,85,200,8.282809463423076,0.7765676286201801,AP,Poor
102,21,182,4.8385973339951756,1.1402930117949948,Haryana,Poor
132,37,99,6.976090791363887,2.7334719094393876,Gujarat,Good
138,106,89,8.109320279450289,1.391689519033973,MP,Poor
34,25,164,7.569484112472206,0.5934244558576837,Gujarat,Poor
111,115,59,8.91672910572497,1.9903041070299663,UP,Moderate
86,14,82,4.01052938234638,2.4741501050327908,WB,Moderate
118,107,157,8.421796572585103,2.8670608612695614,AP,Moderate
97,43,184,7.067256781269114,1.4180957179414264,Gujarat,Poor
80,82,188,4.012422653270637,1.7737251888552397,Gujarat,Moderate
137,90,119,6.327469106867538,2.1696840207357724,Bihar,Moderate
81,56,128,7.837186885695035,0.7240138703988535,WB,Poor
135,45,112,4.912733475553921,1.0929310295472103,WB,Poor
25,91,154,7.392385907561977,1.6077623538062853,Maharashtra,Moderate
2,92,51,4.698342101660583,1.3015315352889685,UP,Poor
58,41,202,8.017262193948227,1.8974858182959493,Gujarat,Moderate
115,127,55,6.842316841606189,2.452199518804822,MP,Moderate
130,68,198,4.169433263327397,2.1190577137176314,Gujarat,Moderate
129,123,74,4.454378537459683,2.8226246781263176,TN,Moderate
35,128,123,8.319325248345216,2.379053201407658,Gujarat,Moderate
85,40,91,4.165007085278922,1.3757360892252692,Bihar,Poor
97,50,79,5.492712994471299,0.8599072611712496,Haryana,Poor
123,26,197,6.834559437875477,2.419072694660517,AP,Moderate
72,39,26,5.067198901878195,1.1358575185906876,Gujarat,Poor
109,117,173,5.121160828676116,1.4559958796722339,Haryana,Poor
121,37,81,7.880170058253796,2.88560685574509,UP,Moderate
129,60,179,5.454972921560245,1.1597418615689716,Maharashtra,Poor
26,71,192,4.192914747381625,2.1135059265762077,WB,Moderate
67,17,118,7.605609000031368,0.7844733952174963,Haryana,Poor
13,54,154,8.771829791874259,1.7496184695363852,TN,Moderate
97,32,136,8.15966988304598,3.440831260531665,Maharashtra,Moderate
22,108,48,6.742810147375325,3.363148462935965,AP,Good
114,102,45,6.1244187652043784,3.339782904231246,UP,Good
111,100,170,8.625825854439228,2.2854845970194724,WB,Moderate
95,91,149,7.831127191591022,1.3840801851772029,MP,Poor
77,92,21,6.853286206175016,1.5648549403758534,WB,Moderate
60,129,177,8.39911159456739,1.1181332921231149,MP,Poor
84,85,50,7.008561817388857,0.7927938805397619,Punjab,Poor
70,11,140,8.867523338010532,1.0065553889141126,UP,Poor
84,78,147,8.291452391475513,1.9017841398720892,Haryana,Moderate
49,87,165,6.75222615347753,0.5810910538374613,TN,Poor
139,28,181,8.614181048075746,3.3175886655513214,Gujarat,Moderate
14,141,14,5.712194768420425,2.184869058574496,Maharashtra,Moderate
33,118,194,7.504635106785494,1.0205607977901276,Bihar,Poor
34,19,187,4.856378014023783,1.7490219138849616,Gujarat,Moderate
38,117,62,8.476824575291673,1.6288604395084314,Maharashtra,Moderate
132,126,105,5.240250749443095,3.0060493307927016,MP,Moderate
29,90,195,8.745162558133403,0.8614845698796091,Gujarat,Poor
131,23,143,4.084957286737392,1.7896119298003694,Punjab,Moderate
102,13,39,7.409184483681999,2.6339302324406444,TN,Good
73,68,100,4.750280848507781,1.6195667907002098,AP,Moderate
54,42,90,7.8540573609270545,1.5727780448318072,Haryana,Moderate
59,140,136,6.4595296514677685,1.5213149451956514,TN,Moderate
23,138,121,8.548251262820843,2.7860308356523227,AP,Moderate
21,106,70,7.575346048572386,0.8579112823846321,AP,Poor
31,97,165,7.841329943242484,3.0701128974023164,Punjab,Moderate
94,38,77,4.602396845900946,0.7126547638172862,Haryana,Poor
82,144,167,4.482806051686603,1.4570123498257064,UP,Poor
2,43,42,8.252788525933498,1.6671384056173695,AP,Moderate
69,100,189,5.1288692179126,1.6807660360014416,MP,Moderate
129,10,99,8.334709130395893,1.063023093732821,Punjab,Poor
87,85,37,4.712690687388221,2.3094765313547203,Bihar,Moderate
108,36,176,5.542256403269048,1.8607164335785447,Maharashtra,Moderate
58,140,57,8.643693646301106,2.202719598390928,Bihar,Moderate
76,13,152,8.198589165407364,2.344744408478511,Haryana,Moderate
13,66,67,4.271213219527575,1.0740084933208753,AP,Poor
50,118,183,6.240487551425819,3.2608739513170795,MP,Good
138,23,118,8.549339210718053,2.9902832184305552,AP,Moderate
77,37,146,4.07378921062557,2.98521336094735,AP,Moderate
79,68,39,4.536597433840779,2.094961362849766,Bihar,Moderate
9,30,114,7.225979425227767,2.9601615627801614,Haryana,Good
79,5,49,4.524917414511549,2.3824549450089414,Gujarat,Moderate
123,81,165,6.244191255702051,1.851664744573958,WB,Moderate
33,107,65,6.539113909584352,2.7573817675578,Haryana,Good
120,100,97,8.301270317535192,2.2998296159150606,Bihar,Moderate
79,80,76,8.786954101435086,0.5060409135240767,UP,Poor
52,37,185,6.561154739737394,3.4910083854635245,UP,Good
17,86,119,6.551801608524912,1.789553041120405,Punjab,Moderate
101,73,82,7.633976692447854,2.2151839247979277,Punjab,Moderate
134,87,54,4.962533083240543,1.7178076760841616,MP,Moderate
97,110,147,8.70429270319891,0.8009071726431286,TN,Poor
44,106,46,4.00599462226585,3.0020300632416435,Bihar,Moderate
34,118,118,4.00896935036144,2.5476660306035,TN,Moderate
113,50,24,7.128331809016736,2.985547531307957,Gujarat,Good
20,124,96,5.707423461403842,1.9518384215426294,Maharashtra,Moderate
95,52,72,5.990576201490283,2.875121479535331,Maharashtra,Moderate
43,72,139,5.107185879286668,2.893158083025307,UP,Moderate
79,87,70,6.039011987076302,1.5088888016229811,MP,Moderate
55,89,77,8.13991571711345,0.5122195300499346,WB,Poor
137,130,155,7.496247240951431,3.079362295744646,MP,Good
54,125,40,4.473268779215336,1.0538997292244394,Haryana,Poor
42,133,144,4.283399193235789,3.1061396933744776,MP,Moderate
49,24,155,6.5309639873842915,2.354896658231621,MP,Moderate
5,69,143,7.650804816831855,2.4042275498112264,Gujarat,Moderate
61,65,133,7.322445345482091,1.2416551077679796,AP,Poor
54,83,43,8.320573468532931,1.707824291624718,Gujarat,Moderate
139,18,97,4.666323089293635,1.4362757589719766,Gujarat,Poor
115,73,74,7.0287631843889,1.0710454544706631,AP,Poor
30,126,163,7.830072736650013,2.673518904166907,UP,Moderate
73,53,141,8.689203940150614,0.7875301093768098,MP,Poor
33,138,188,4.504415186923471,2.0359007734718424,WB,Moderate
9,120,22,5.1982092536089315,2.1080252606310723,Bihar,Moderate
51,94,131,5.772957160814308,3.3661594206259746,Haryana,Moderate
77,93,63,6.703752125260207,3.1081762812345244,MP,Good
2,121,71,6.04306097203192,1.9750662455379402,AP,Moderate
134,126,113,8.305586420075873,3.0325474234140315,Haryana,Moderate
3,19,135,8.752634689410225,2.871733100129545,WB,Moderate
47,11,34,4.350393281361063,0.5836893233183034,Haryana,Poor
73,58,196,7.498403161538252,3.2664112370980445,Bihar,Good
78,8,202,4.571366593744047,2.563714295228554,Gujarat,Moderate
3,5,95,8.489775769684366,2.51585705152356,Gujarat,Moderate
3,109,6,4.710492717226051,2.6404444578968387,Haryana,Moderate
119,70,24,8.957556042745008,1.1742856217534108,UP,Poor
118,85,101,6.138751059671555,0.5875172000015004,UP,Poor
16,142,33,5.909684413253769,1.1955301727702925,MP,Poor
95,72,13,6.931402421798733,2.883733827320108,MP,Good
69,106,8,5.971782182461718,2.2919454996116553,Haryana,Moderate
96,55,44,5.173468033395157,1.5838358073538057,MP,Moderate
7,34,187,7.145719220971128,1.22455779388229,WB,Poor
113,43,145,7.641817992800339,2.899494689342324,Punjab,Moderate
4,142,138,8.726608026013029,1.873607676473057,Maharashtra,Moderate
46,67,77,6.04559303789531,2.3352326208291743,AP,Moderate
39,65,30,7.528864677651436,0.5377126898134549,Maharashtra,Poor
121,69,107,8.168017582709673,1.789796031980099,AP,Moderate
134,85,45,8.15691907934021,0.5463033957429724,WB,Poor
139,16,46,4.171350692898934,2.8622850128064865,UP,Moderate
93,128,132,5.7785116001609325,1.2477544847847002,WB,Poor
27,6,65,4.067091795831381,1.0013671522493515,Bihar,Poor
76,77,66,6.7953996036281605,3.2791823552323978,UP,Good
48,80,200,8.325452130502079,0.5540229596836067,Gujarat,Poor
85,29,25,8.074590167691689,1.0934629919714154,WB,Poor
53,122,163,8.05624786353167,1.2214534677575775,UP,Poor
17,112,47,5.75917998918743,2.9684118214895188,Haryana,Moderate
26,103,153,4.231648274103548,2.6302516264769062,WB,Moderate
71,26,111,4.862088608268678,3.4022254147675506,Punjab,Moderate
133,60,161,7.353456795040874,2.584571676425887,Punjab,Good
121,59,187,4.669213972335221,1.2089567873153628,Bihar,Poor
104,44,62,4.626641838768637,1.0005082171790993,Haryana,Poor
68,125,156,5.768376195563626,2.7662171383756817,Punjab,Moderate
70,8,49,4.472674139647705,3.2027101005468244,AP,Moderate
116,30,84,5.648920710725628,3.23501851534579,Punjab,Moderate
31,116,141,8.848463268623906,2.813289983290767,TN,Moderate
108,117,198,4.0997555439238225,2.883098289240758,AP,Moderate
96,27,134,8.152714036091824,2.487107315345888,Punjab,Moderate
0,62,169,8.968108315071857,2.7074813030671323,WB,Moderate
107,12,131,6.182026370588279,0.8481480983931876,UP,Poor
113,120,169,8.715276843715245,1.487622963099208,Maharashtra,Poor
40,55,201,5.305724342386814,1.874296451995578,Gujarat,Moderate
7,5,50,8.91148650624608,2.4929692081537183,Haryana,Moderate
29,124,10,8.307756554715917,1.7530450819302716,Punjab,Moderate
45,34,52,8.423487850214325,1.6249940629674464,Bihar,Moderate
104,21,131,4.651991794073918,2.1907909356170907,WB,Moderate
95,106,116,8.350312089227188,1.6832866068450538,AP,Moderate
60,126,140,8.709114953353648,0.7176227479242693,Bihar,Poor
88,90,36,8.095239895499976,3.408250504455762,WB,Moderate
125,73,105,4.456820116235438,3.278486168998202,Haryana,Moderate
60,93,81,4.423883162027371,0.6170263083365567,Punjab,Poor
119,75,199,5.788029968132925,2.0875602469608205,Punjab,Moderate
120,62,72,7.5246283365443,2.63832190642882,Gujarat,Moderate
47,63,32,4.062264140835829,2.3295884973395222,Punjab,Moderate
58,41,172,8.753228730984805,1.5601599138148474,UP,Moderate
10,104,148,6.627246330567167,2.9098257617668324,Bihar,Good
24,117,61,5.7918622134178,2.3442414957968247,AP,Moderate
45,24,59,6.806144645952724,1.2167909149699787,WB,Poor
53,21,87,7.578930983369069,2.333698152420091,Haryana,Moderate
33,8,110,5.366395438662616,1.324013843763988,TN,Poor
83,54,90,5.4556182361393155,2.2875495451105183,Maharashtra,Moderate
134,86,171,6.340884249561761,2.7929552352094227,AP,Good
61,54,80,7.349653632800939,1.4076321475093205,MP,Poor
56,20,187,7.5318516746089745,1.34756527705783,Haryana,Poor
92,76,162,5.6202831971182015,2.680107395347691,AP,Moderate
115,65,108,5.612457797241003,2.025110145310396,Haryana,Moderate
75,48,174,6.435543730865394,0.9164017410942182,MP,Poor
132,54,137,6.709608502997111,2.1370862658706815,Haryana,Moderate
75,84,105,7.247070674696358,2.4896271655670046,Bihar,Moderate
36,34,177,7.088548408499458,1.9739471835035247,AP,Moderate
29,53,196,5.86258942003345,2.372483742002985,Gujarat,Moderate
41,102,36,5.484433951332493,1.594563047588701,UP,Moderate
60,29,102,5.539605955656403,3.133441846236245,Haryana,Moderate
47,60,16,7.227005288517369,1.2198933224345474,Haryana,Poor
83,8,111,6.165737771906751,1.3440358386257467,Maharashtra,Poor
92,16,70,4.671746811483723,2.820979502652129,UP,Moderate
67,40,56,4.029615295631263,0.6735752520505358,Bihar,Poor
45,20,203,4.148386820328337,3.4621405856988745,Haryana,Moderate
112,125,36,8.337581735495306,2.3870456606528943,Maharashtra,Moderate
27,141,167,6.289136056902358,2.922334595781884,UP,Good
76,82,138,7.287136019965388,2.2518315684323102,WB,Moderate
120,59,26,8.64518748064416,2.858989883837324,AP,Moderate
2,77,179,4.631399270381769,1.8025988365897263,MP,Moderate
36,68,145,6.238079476911218,2.2302274478371107,Bihar,Moderate
91,94,27,6.69533698439324,2.4857733737156047,Bihar,Moderate
82,142,176,8.20767453616888,3.2057855365776384,UP,Moderate
16,93,13,8.968592123108143,0.6043177270164892,Haryana,Poor
120,8,110,7.5583924332891215,0.826730299406702,UP,Poor
86,34,63,7.209170514967775,2.571938360084429,Bihar,Good
39,143,121,8.601562646869473,1.5330872971323883,AP,Moderate
72,55,105,8.186904564750565,2.5331929550463124,MP,Moderate
28,135,34,8.325220822722873,1.183212428010907,Bihar,Poor
41,116,88,4.013528623351837,2.384777121838886,AP,Moderate
28,82,48,6.572160457682584,1.934345545964915,WB,Moderate
65,31,181,7.913642836926607,0.8687554708199308,Gujarat,Poor
123,92,20,4.907285612378498,3.288281343403305,Gujarat,Moderate
119,142,125,7.757261458015279,2.8765941017720937,AP,Moderate
108,122,78,4.045800758261898,2.84322477581616,MP,Moderate
91,11,88,6.87583345562372,2.5907752105048707,Haryana,Good
111,119,185,8.256640599966707,0.5640447517516304,Haryana,Poor
51,96,134,6.1567417911267315,2.0138668942329416,TN,Moderate
59,94,71,7.697262638579854,2.752881905443735,Haryana,Moderate
93,86,46,6.651993349554347,1.1502470504647069,Punjab,Poor
97,17,196,7.236454892101421,2.345788528663899,Bihar,Moderate
13,76,140,6.583339579377617,3.2884486030917475,TN,Good
50,95,77,6.3791837163295,2.7587954260141507,TN,Good
23,109,96,8.20813289806606,2.1429172715673293,Maharashtra,Moderate
106,48,153,4.4637159279453975,1.4297729136107429,MP,Poor
72,88,119,6.923256426755155,2.4096152680815486,TN,Moderate
83,32,101,4.57405243898901,2.6432113403335338,Haryana,Moderate
60,27,192,6.814039558225508,2.4133103372325473,MP,Moderate
105,16,38,8.817980213408612,2.7662561355429776,Maharashtra,Moderate
93,55,136,4.285489455056494,1.3377416464826308,Punjab,Poor
62,112,121,6.110034015981965,2.023433365680371,Haryana,Moderate
94,66,66,8.009856001380403,2.146014779575943,Haryana,Moderate
34,30,100,5.848457841851545,0.7696550126806192,Punjab,Poor
66,62,80,6.6015738373200055,1.0296333041391446,TN,Poor
55,72,6,4.573539034407241,1.4198678967718226,Punjab,Poor
39,10,131,5.115366376196959,0.6432684039277307,Punjab,Poor
133,115,182,7.4321260272538785,1.2008105498273625,MP,Poor
128,134,116,8.142937770072965,2.0664700043166246,Punjab,Moderate
23,28,121,7.232281748329431,2.12523478948169,TN,Moderate
101,39,30,8.184604397392812,1.248281505369549,AP,Poor
114,51,89,7.0282873358709885,3.339464658562156,AP,Good
134,35,112,8.051041044676914,1.901499663200857,WB,Moderate
74,93,169,8.91443400468473,2.411828839451246,Gujarat,Moderate
10,80,59,4.4141236706897065,0.591087162244104,TN,Poor
35,122,104,6.398248150648549,1.6975464294252007,WB,Moderate
62,134,22,4.949463331763613,2.126325085167325,Gujarat,Moderate
79,108,28,6.3261427380731,1.436762923448828,AP,Poor
87,63,34,6.4979337241592745,1.0141159697607298,Punjab,Poor
29,100,21,7.109606381028755,1.1034395034548141,Maharashtra,Poor
102,67,46,6.196489934915958,1.899650291391402,UP,Moderate
111,58,85,5.623562138811007,0.7130480652510092,Haryana,Poor
83,129,112,4.21584147696228,1.203382917818146,Punjab,Poor
104,26,144,4.173967668514897,2.658616662892839,Punjab,Moderate
20,129,31,4.875041758979906,1.144220448580667,Punjab,Poor
36,101,187,6.244932048608465,0.8508047449191766,UP,Poor
26,120,8,6.087580181289821,0.7512834520502858,MP,Poor
101,33,167,4.953477469861508,3.466184737660576,MP,Moderate
37,6,197,8.111697858898461,0.760588329466105,Maharashtra,Poor
59,46,80,7.417466058309097,1.8004954190218432,Haryana,Moderate
69,56,161,5.715824907920558,2.0332165411771514,Bihar,Moderate
31,42,76,7.984837760054827,3.3937278194575238,MP,Moderate
79,135,204,8.946229527707484,3.1732977325438907,Maharashtra,Moderate
130,81,80,5.225212118891534,1.213036306842307,UP,Poor
101,109,168,5.812949529185271,0.7541035576238825,MP,Poor
101,14,38,8.964491260561058,1.8137812679864265,Punjab,Moderate
29,124,40,4.689412856527137,0.8027434928744752,Bihar,Poor
21,131,187,4.385938816630858,3.113316498156404,WB,Moderate
18,118,8,6.604955801539585,2.6113247911466293,Maharashtra,Good
30,73,15,6.342145514088163,3.331359372817663,UP,Good
19,113,63,4.391443734895675,2.208356134098727,WB,Moderate
129,48,7,5.4501801151064075,1.5932748341030158,Maharashtra,Moderate
39,24,16,6.094683316272368,2.0019427799909852,Punjab,Moderate
90,111,117,8.111048107818181,0.9823312933108371,AP,Poor
71,123,77,7.53921177076959,1.889189828016998,Punjab,Moderate
108,113,153,8.572633192297614,3.4961231700330306,Gujarat,Moderate
26,12,154,5.662499684840263,2.571518468821844,Gujarat,Moderate
78,47,150,5.546892112502502,0.6870696639669375,UP,Poor
139,142,10,6.315908503888934,2.6770021992915574,Maharashtra,Good
77,45,93,4.037640684535617,0.8019821735959242,UP,Poor
16,136,118,5.036600440409699,1.6719337267482302,TN,Moderate
83,136,113,5.057355551080535,2.8587507576820403,Haryana,Moderate
137,28,83,4.305450165547275,0.8842696529695014,TN,Poor
87,25,69,6.275653448618407,1.3782301631871556,Punjab,Poor
73,142,59,8.527601026533727,1.0857866837323091,WB,Poor
126,50,172,4.020152082672434,3.1102874299581265,AP,Moderate
101,125,86,7.142073333561285,0.9437495781428509,Haryana,Poor
95,48,56,8.396663589234118,2.1073556950788195,Maharashtra,Moderate
50,104,124,4.537605513099551,1.3259446711362037,WB,Poor
100,37,48,8.586291415639426,2.021773164742166,Haryana,Moderate
70,98,99,8.092608217323818,1.0020922416641427,Punjab,Poor
70,40,66,5.07285672456935,2.772729385197396,Gujarat,Moderate
9,17,88,8.526717877970796,2.429334313613449,UP,Moderate
96,18,101,8.020078931244209,0.6302787258068002,TN,Poor
133,54,78,4.556945464677333,3.3426955855440172,Maharashtra,Moderate
5,72,161,8.152997236776587,3.1789207478088346,Bihar,Moderate
76,5,151,6.710914693496889,1.3933331211657238,Maharashtra,Poor
76,7,160,8.079799542506233,1.3756412407375032,TN,Poor
1,136,126,7.088324984332006,1.9975333334513414,WB,Moderate
50,18,127,5.959285042407287,2.3573573001525197,Punjab,Moderate
120,93,151,7.0057023476624805,1.3731078061334727,Haryana,Poor
127,107,35,7.180903703317744,2.886058304899798,Maharashtra,Good
1,129,186,7.831030737934573,0.735485889365349,Haryana,Poor
50,71,103,8.153408792688795,1.6935080724517393,AP,Moderate
69,11,194,7.316053344390236,2.167427383796247,Maharashtra,Moderate
19,12,146,8.948241045340087,2.899045943076019,TN,Moderate
22,48,54,7.892754694236144,3.11545188154945,Haryana,Moderate
53,139,63,8.553824994193763,1.2332210878841747,Punjab,Poor
133,52,202,5.597471666823249,1.2231926983458477,MP,Poor
135,66,190,5.581137160562949,1.6047933537276466,Gujarat,Moderate
56,29,13,5.811675381081841,1.7826667274402581,AP,Moderate
114,122,61,6.198581446698595,3.0452096645865057,Maharashtra,Good
122,117,173,8.80700067513527,0.5227134417061396,UP,Poor
35,126,31,4.367656096711589,2.5548802063107647,WB,Moderate
70,8,62,6.492217898468059,1.1601763742614972,Gujarat,Poor
68,51,85,4.805802608134123,3.147206048693637,Punjab,Moderate
57,122,72,8.054466827096023,1.4520427175538142,AP,Poor
62,49,190,4.155721340054815,2.1126681555467988,AP,Moderate
15,93,28,6.275721285827769,1.4871063258853607,UP,Poor
133,7,84,5.973705114631257,1.77584397150147,Punjab,Moderate
77,144,66,4.460904950003959,2.0666928062572567,UP,Moderate
121,122,85,5.883594751308282,2.742612103605821,WB,Moderate
1,26,199,8.045152490128233,0.8622697366086348,Haryana,Poor
113,43,105,4.687373266871518,1.5566808882827947,WB,Moderate
113,43,121,8.917528781510166,2.418911182506622,Bihar,Moderate
123,111,7,4.2922717256510765,2.266400125872667,Punjab,Moderate
85,104,55,5.445513865786689,2.8424913820607394,AP,Moderate
128,20,109,7.874495570988653,3.1672230062371365,UP,Moderate
20,122,103,5.787606414222463,0.7822206390521912,Punjab,Poor
0,33,71,6.401767447022936,2.6415249616453194,UP,Good
131,75,84,4.93329255715126,1.3520184450672175,Maharashtra,Poor
57,81,189,7.577479410781384,1.9441605619710123,Haryana,Moderate
0,136,152,4.8977080645524085,2.3833212800904047,Haryana,Moderate
6,130,49,8.243655485422686,0.9518306600607711,Maharashtra,Poor
50,103,138,6.697497726480215,1.5397688420006874,MP,Moderate
2,120,165,6.740784144878059,3.4282471227044975,MP,Good
30,19,175,8.6675579612103,0.9088911633912652,Haryana,Poor
99,94,182,7.864997906272831,0.7499983541751324,MP,Poor
61,139,159,7.715697432339621,3.010394874318752,Haryana,Moderate
107,93,34,8.290200831054648,1.7919057356857748,Maharashtra,Moderate
54,120,103,4.459086419025535,2.5243747593503594,Gujarat,Moderate
43,140,150,7.630221814735709,1.4172032680504714,Haryana,Poor
80,24,162,5.166039565512385,1.0952982515547631,MP,Poor
29,86,147,5.404731703643861,1.137426041384932,AP,Poor
65,121,100,4.075730686157212,1.0867670128686369,AP,Poor
135,71,103,8.468605316227897,1.2409153966207596,Maharashtra,Poor
13,66,194,7.695564660540086,1.1636612215535393,UP,Poor
100,22,25,4.696435655677567,2.941093143679727,Haryana,Moderate
105,95,144,5.639616016578894,2.0998811154413235,TN,Moderate
102,114,181,6.399664335318337,1.3895066515027552,TN,Poor
61,60,5,6.469553911213451,1.535168151084675,Gujarat,Moderate
