crop,region,N,P,K,ph,rainfall,temperature,humidity,fertilizer_amount,yield
Barley,Haryana,25,121,32,7.95730995623944,56.98021985014334,21.203028248480702,33.744598199656835,161.7852903121441,5.980521878549979
Maize,WB,63,31,181,4.788464047591816,292.8753146521892,20.039934998522718,77.72139472900085,55.6123531581968,7.157768335361739
Groundnut,TN,67,6,201,7.607954599977283,92.73695660590512,32.15314294800199,89.02603896622526,157.2497252008408,7.078721344106107
Groundnut,AP,17,5,72,8.73927677655218,176.96842171029562,13.638064408907233,80.862582596891,143.63815932480895,6.456740960749529
Sugarcane,TN,82,131,135,5.035094998335117,249.0451096258918,21.09225998003388,80.66584050037864,185.93957479714018,10.179476996917918
Bajra,AP,109,12,165,5.1358009806874225,94.3576453025633,23.761887277427217,30.29506945497243,131.42928953340572,5.686499907836428
Jowar,MP,89,142,61,7.922461759740877,101.499978193327,39.6194226253147,64.58473930624683,178.88101961960317,7.495188646284311
Wheat,Gujarat,19,73,184,4.672274377593151,185.49298521986978,33.100523397001766,63.87254245356563,161.43241031234496,8.050220356071932
Groundnut,WB,120,118,71,6.351282078088605,40.66478979201617,35.90094366721117,68.20645174692211,186.46896055414186,7.25387488092261
Sugarcane,TN,61,52,204,6.067252801396243,232.23797188438007,34.62559442558829,79.01383130856456,80.19568543254158,6.738119320379752
Wheat,TN,74,120,27,6.556444468159505,106.38748190079366,18.580978028669,41.33138736526445,117.67486574390254,6.4860004122511885
Barley,MP,24,121,74,6.595169846845211,287.80377931244203,15.193038146325792,49.44689825066842,66.9822848194046,6.5777012790703795
Cotton,WB,123,85,31,6.78880743464906,100.80552618270636,38.21782149731868,78.72104710252503,172.9357301262415,7.198082060166359
Soybean,Maharashtra,82,129,90,8.090161831439627,283.5385594663682,11.851117773168383,80.6463826955364,54.82190064194728,6.594764584170222
Groundnut,UP,95,37,166,6.141215661958473,51.72454314665359,27.078938485793657,57.63953249653445,119.95489503538339,7.942013853823873
Bajra,Gujarat,64,96,197,5.077865720946336,132.17693080629368,20.08223170760685,43.23943251189243,144.32101452342934,7.603408846471758
Sugarcane,Maharashtra,66,86,40,7.9289257514025895,201.86457493022917,31.693345931024577,64.23613961851414,197.12451356997212,8.177046022279768
Jowar,AP,57,126,95,8.896441661625607,93.19978965055907,17.64444061430157,27.814141348785,52.101771751653494,5.338604767896237
Bajra,Haryana,39,27,13,4.629140246009637,229.0533759555279,32.926650938398225,65.25159444220509,25.25935493086004,4.141443435029234
Barley,UP,99,86,112,5.302291174748951,298.0220815846132,23.281410896808843,73.01401818913595,160.22791257526018,9.55012628022145
Groundnut,AP,135,47,29,8.88688478560632,283.8218109025689,25.383447050496287,33.06011494932438,193.92118323349783,10.011693690790487
Maize,MP,102,111,82,5.107623284732189,293.92089981745136,33.09954988130218,26.372082067294834,142.54059199046927,8.57229272195412
Barley,MP,61,78,150,6.111730121224582,35.3531043103035,29.048026363034808,41.93348063481156,123.9228545786231,6.188768677324555
Jowar,Haryana,7,142,31,4.418268573711529,189.377876661615,31.22368092604186,77.68086423561485,59.23816137426943,5.431011009588213
Barley,Gujarat,24,104,13,5.52547754677164,260.51115208167204,28.14502654009855,53.48560983685825,148.13783689347633,7.332809361677578
Sugarcane,Punjab,79,110,188,5.295957330648551,264.6867204953438,37.041599955158446,80.01785927655763,42.73065986165655,7.051827664132278
Bajra,WB,71,81,119,8.788374471997242,156.42277900710732,17.429690794485353,33.00751023872283,187.08703841685252,8.459326639689511
Sugarcane,MP,62,133,51,4.7029166569806735,23.233755374937427,18.320761256118168,36.79752019835703,181.20192176551453,6.922736988948087
Wheat,Maharashtra,74,23,86,5.549977694510732,235.1521519655115,34.158937874774026,25.296052115789713,36.97403051498554,5.856306791501992
Cotton,AP,6,80,181,4.398362086015866,282.8417477633698,11.699839182955332,39.03853772573956,96.21417768691282,7.227805949653997
Bajra,WB,97,137,146,7.359909096464303,21.195625351323116,19.425525769015866,25.914818384062553,41.021468617426045,4.685036893162669
Cotton,WB,84,66,78,8.93139630923525,32.23905342954989,37.57041191769228,48.66746412720805,164.09083673165085,5.263133459704975
Sugarcane,Maharashtra,68,137,88,4.76591462538148,236.64172823937494,20.13221145689421,24.602206222954244,76.89149388338708,7.129439494048489
Maize,MP,49,125,26,7.1359230733170556,238.07715162883855,37.927966709158234,67.36726939014488,188.25741318459905,8.173619750603153
Groundnut,MP,121,139,191,4.7665861106902225,78.94024007490958,35.22707440090273,66.1396896185869,73.54336487607733,6.368121394834238
Jowar,TN,16,112,166,5.13243602394144,220.87229523568092,34.82436496664572,29.858347401184638,31.19703999866815,6.092248850280583
Barley,Bihar,5,82,52,6.710922793978261,267.27522789415605,13.209882516056002,20.758983503628453,66.48745383128681,6.418045180825397
Barley,TN,108,37,106,8.748584842587077,92.13080102722239,10.770270602216593,74.89878536565024,98.79405774420697,6.534991237565424
Cotton,TN,74,10,201,6.375605038484412,145.13573417826098,35.677674541345525,67.98617477817643,89.66111557827786,6.702445198996669
Jowar,MP,81,86,34,6.252559855928697,156.13437598822634,31.295655035405286,49.918338376701186,174.23165206352922,7.598589572044175
Bajra,Haryana,37,138,5,4.684848209249312,136.01161869959242,21.27080050864845,85.60414530759586,53.04169020306331,4.1192111931721
Groundnut,Haryana,62,55,30,6.817623785226318,111.38433322940493,20.089923857896355,62.627734659229205,96.9228424323139,5.505700424574662
Soybean,TN,127,16,203,6.312245051910605,297.01262200020653,12.243099182503894,79.77728585796669,135.52188165096382,8.168293095356615
Cotton,TN,139,118,11,5.672985926499639,179.7403959737758,26.258902169326955,68.5214197937719,147.0800771026012,7.36002458358852
Bajra,UP,2,126,113,7.653261712552321,220.2326934236039,25.47076110497125,67.5609039679542,139.656553752878,7.723706979900187
Bajra,Bihar,86,136,9,5.48958530605011,49.84810758298494,29.00238117038377,40.57664326964563,182.53654636653093,8.047649125190784
Jowar,Bihar,120,5,88,8.51442173045076,162.6611324413223,32.730073391929714,59.307743841023196,152.41168658708548,7.60560546411669
Jowar,Haryana,132,56,118,8.36366861588461,270.9002056990827,20.166865868258633,41.58658087121182,26.224856160351564,6.232033418612728
Rice,Haryana,28,57,196,6.433019446540329,219.70983135521735,25.143088727791763,34.65280794570113,151.34326163044207,7.82935184180334
Barley,Gujarat,97,97,96,8.539925967720691,98.36997444830605,22.02536582019141,23.00679612531031,108.41592134589823,6.265700650649186
Groundnut,Punjab,107,18,27,8.807775708264426,255.99761086048878,11.185665198443754,70.84874461023826,136.0523979366555,7.564577080385566
Wheat,Haryana,132,109,140,4.181953180066527,34.66603950404048,16.864834005128756,41.788161823047275,63.306866146811686,4.97363855851952
Cotton,WB,102,139,179,8.262204417311857,295.93861513389965,35.44813071642116,86.29969111941078,142.02963688083202,9.718288390571669
Groundnut,Punjab,31,65,173,6.012465048631864,232.17658221838485,25.477289780331894,32.519971411063594,103.12178643697357,7.664375380794414
Rice,Punjab,132,19,180,8.976000261955088,286.25148931311224,28.483599885839823,32.0012949350348,125.81689497193885,8.417256154519258
Rice,TN,34,110,74,5.714571948404538,259.499803621289,30.072129827120705,70.16527199306088,69.90187988918359,6.029254685763866
Groundnut,Haryana,101,13,81,8.165933687753068,235.91640487331532,36.83853829724563,44.87481728172152,34.71315509343598,5.241087753340127
Jowar,MP,79,64,198,5.101631887766778,143.85244574141285,23.28874920259573,65.99067253361227,180.1025755259238,9.473751034875841
Bajra,UP,98,60,181,8.651018489384889,246.11769957055236,37.40131305835993,72.53963876494369,49.81658054224451,5.806210980173133
Soybean,MP,87,89,134,7.713336891803104,41.273071906459,39.77426075798172,60.69849330787811,154.1218695329826,6.3851035720899345
Groundnut,WB,132,109,67,5.419156910153623,83.90517962516361,31.919352485477273,72.34988200719144,81.38759130586848,5.7200279497408575
Cotton,Gujarat,8,92,145,7.436541775160222,268.49787836985644,33.4611923841353,65.88575151363295,37.21241196069139,4.880056044275822
Wheat,Haryana,131,11,165,6.176979443325562,215.74419332249093,38.72013067366577,27.162249281942152,102.74502283662527,7.425733662959332
Barley,Haryana,32,28,123,8.2971868348572,72.17656445312223,26.226839009830712,82.91179999663085,39.22633892070641,3.462490667851744
Rice,TN,90,61,29,4.029701465293957,136.34921379402402,25.22609127018609,44.792584118592885,86.42938105707384,5.577098948954191
Maize,Maharashtra,10,68,116,6.61670596187583,219.7514563876461,10.212431707849593,55.615735115744776,175.73003380339134,8.195621631809493
Maize,WB,68,29,108,7.406302893221273,242.96424986282605,17.540735817116992,37.444356033100966,30.782414098604857,5.68961171947478
Bajra,Bihar,137,58,86,5.984219247637031,255.3188699484844,26.837539275491125,62.23559442395604,24.10997844231609,6.6464315248436066
Jowar,Bihar,130,90,33,6.3664435849013765,61.430114428532406,39.062761859424235,23.265392675006563,61.96498869912598,4.946388250361183
Barley,MP,122,38,41,5.1998499205953,21.906584865829927,21.773406097564916,54.70187856723665,105.35026680960534,4.306414190523364
Rice,AP,109,5,79,6.087235289871618,57.646450379062045,36.88051145364484,76.64611196200755,114.61848348300428,6.046366355377559
Maize,WB,16,112,173,8.605512535303296,157.83181254673042,15.654003210643264,28.18958101265575,161.3704084292063,7.461120888916532
Maize,Gujarat,131,41,115,5.923036561428864,278.0910173173396,24.604305043703242,89.79255334052714,36.04603198533195,6.347669506508518
Soybean,Haryana,94,34,91,8.942193416883782,74.25901704282637,19.925606520363953,87.74353176511305,196.1131503006861,6.745773249790017
Groundnut,Haryana,66,118,91,6.327532623604151,235.97963872628648,30.862279111236532,75.83433697229404,79.44966290672392,6.2489260254219
Sugarcane,Maharashtra,27,134,39,7.1023158046972235,210.07937364230145,34.90712839156306,70.39747552870907,144.58475119707606,7.9910333472582025
Barley,Punjab,104,52,7,4.023178124701856,289.86960799937026,10.107918358235539,71.28168689054468,80.98317668863794,6.9634216250584275
Sugarcane,WB,115,106,179,4.934960795927693,101.4281391033844,11.159599952301715,28.86026167833377,56.03881278314077,6.100774943032698
Wheat,AP,58,28,194,5.77855286588704,212.05489456402557,27.13467143286585,69.22633405899005,190.16772735066283,9.05677764941997
Jowar,Gujarat,73,24,22,5.639930382252252,28.27601911594996,25.909225224708152,47.2232520788958,48.60257066742538,2.982667311251629
Groundnut,AP,29,72,61,7.596417769652091,87.23721712908595,27.301832544785846,68.31798988275985,175.38548100528578,7.223431166591268
Wheat,UP,51,12,184,6.742836069638388,195.080223196537,12.81953674136901,50.41087820830717,146.7009667044544,6.565784088650083
Cotton,WB,18,94,77,5.083700958435674,291.7435148173,20.730062143284798,37.29512632652142,59.126097392221475,5.879898128042352
Rice,Punjab,36,60,52,7.028103615773172,131.7403762923886,10.417346479973652,79.42786335915585,85.3846133593559,4.652027571643929
Sugarcane,UP,106,65,24,4.655605673482807,206.01892459795766,38.205773007933544,36.03913543161117,154.84369775307985,7.939659767773659
Bajra,Maharashtra,35,43,113,8.337118269796605,40.6042889273637,19.16858488301894,24.69755746705062,135.4016959386967,5.396436819763771
Cotton,TN,67,22,144,7.7484061408164795,23.189245045273186,13.262181435185639,39.1656758965257,144.93029457940725,5.74415951339937
Barley,Bihar,103,101,165,5.729816667311531,62.02121810539988,30.313476908981016,81.07681029868988,185.2066037042273,7.979923331838931
Rice,Bihar,120,63,131,4.241793173754837,182.79437511161174,14.200316070957648,41.12865009066519,66.86303215723342,5.295359838685878
Maize,TN,43,102,202,7.913846681952904,246.7007636801957,11.235007453546213,60.56879834239546,42.433522333955565,6.344655662162313
Sugarcane,TN,32,46,98,5.217103395726477,121.63384964012734,18.898579579701426,77.81372548115321,77.90259803515218,4.806954771931387
Groundnut,Maharashtra,109,57,74,5.294840961204321,216.10442958545855,37.50406642933656,43.765369192305116,51.48244233563831,5.859300275229963
Groundnut,Bihar,89,37,180,6.157676928238279,153.4115046152369,30.29766693841993,62.961093701389075,138.39836727701191,8.560930483823446
Cotton,Gujarat,62,25,27,7.042827960587595,249.11657785818787,10.162326210991937,74.63981540582313,82.90516079102736,6.077453352812805
Cotton,Haryana,71,37,50,4.17189435018628,49.143231485907265,38.302915619243485,48.77370940553739,181.0852502592961,6.469998508075477
Jowar,AP,79,136,139,8.128429505935431,183.53430375913118,36.71125739414722,41.07905130416208,188.95873091633524,8.43633438266771
Maize,AP,33,134,30,4.170690269037545,280.83058778847936,15.43295165166603,36.0436385132095,196.35863540679708,9.269999683808521
Soybean,WB,110,44,199,4.87445307426054,44.80329562403996,25.24559606068417,61.46939202511077,77.4393629104454,4.986498241218863
Sugarcane,AP,26,54,61,5.133977821218005,93.67713744770103,37.960458474876695,55.424429289175436,161.31369151157696,7.286574845926674
Wheat,UP,131,67,29,8.2470456140634,96.48048444076548,29.76585389856661,62.585960512413855,46.45879278028543,4.453186916582929
Barley,UP,105,114,199,7.729490850962762,202.80308852172726,10.223635422107474,38.49382363385351,47.278324128102724,6.610382796968116
Sugarcane,Haryana,52,98,128,7.052962495256892,238.74330329855187,14.66474553938856,74.68377939258497,171.22090889147813,9.345939774660227
Sugarcane,Punjab,36,68,171,5.780760395915552,199.13518046429118,10.247843991126652,46.628947894096655,104.32719166860268,6.229322104796374
Maize,UP,99,142,72,6.764428950749867,145.32763662551883,31.967510334598263,79.91069245686639,98.46001090273538,7.80336948034204
Sugarcane,UP,78,89,170,4.254669343655954,90.14842053864628,31.04876253602653,35.31998234772077,144.96336181010275,7.413707794857222
Jowar,WB,112,118,177,8.330450737663416,280.0985715083274,20.625485650259296,89.75365266035057,55.47115384579513,8.073300267075407
Sugarcane,Gujarat,69,120,122,7.459995121387866,70.75757291134573,15.545774610411122,43.809777175014645,112.46413388619598,6.274293029919531
Bajra,TN,89,41,68,7.334080935982678,235.37346103539738,39.97748436186829,27.208857062181956,173.9087261293001,7.0255030764710575
Bajra,Punjab,119,76,58,8.921394623414834,63.95277881388467,26.769158958520155,22.987672275630686,105.74024996954937,6.130903356714654
Rice,AP,24,142,203,6.666239832650761,138.39850573942115,24.15400428774897,62.329202046833096,28.187231816258866,5.288665015610701
Barley,Punjab,26,37,145,4.365327604626612,104.37616124260975,34.03123357876778,50.88271032075659,52.39446373337785,4.206602226189323
Bajra,UP,12,21,182,5.140450062370604,100.44083222048832,27.72141915311951,60.86113246815424,156.50582924747872,6.263039111204844
Barley,MP,86,119,47,4.802909970529726,105.68473250675771,14.683368366480469,31.895249565983946,61.98422157939142,4.6682410522701385
Groundnut,AP,98,28,139,8.706117116760609,251.10261058112206,16.99236147170419,46.371767588300465,21.45080334918682,5.912925666878274
Jowar,Punjab,87,34,176,4.638014034597438,84.93545875947585,34.8062061162893,50.67521620253795,54.70854433509836,4.111708284115471
Maize,Haryana,139,69,196,4.112697366138768,83.06427734234761,24.708260413867578,46.6406679668977,133.99881462422633,6.862895690015566
Maize,Bihar,53,130,11,5.510956227136387,113.07529506453741,15.270545210172727,80.44802140087302,39.5271615328587,4.612086565574716
Bajra,Maharashtra,19,85,14,4.609990393567872,201.9886608825023,38.673241174626,66.1930030196117,150.79876718443404,6.159909745762774
Jowar,Bihar,6,32,82,7.1015171456368655,175.13107463483757,33.91908346618699,76.32622801835645,33.95660780755858,4.703916116048632
Groundnut,UP,89,17,201,5.118723430133408,138.91631410101388,34.59214388914565,68.7630924505406,133.4851099147408,6.338285769313901
Wheat,Gujarat,93,142,194,8.213646161111816,283.10965999894086,36.98796849472136,89.05201799371358,37.218129092617986,7.565082587247026
Jowar,WB,129,88,151,4.715594370395685,68.11673796232901,19.761791712224134,77.16379307130589,28.95245056310404,4.920076355142084
Rice,Punjab,53,139,37,4.76227201190717,53.703126467930524,16.470024202736383,88.82083628114925,38.62377416511643,3.691001811048227
Maize,Haryana,7,67,66,7.038447712088914,69.45439129201145,15.689275586684118,75.39299092237383,187.2857055227912,6.137427410799944
Rice,TN,118,30,121,4.40956066346051,189.72492093017846,30.907787753004698,48.93806750446434,93.93954849321089,6.887090740835496
Maize,MP,127,121,82,4.252958089973464,240.84387554947153,17.095967504437752,29.260225993109913,103.88288743959492,8.094326132560864
Groundnut,AP,62,42,199,4.919508451799459,228.66552818507546,26.346375572894146,46.76662957306869,141.65278204870702,7.7111516231178765
Sugarcane,TN,116,58,139,6.633564542776394,274.9460726119976,36.71654817315274,84.44416852944282,183.60017367404214,10.29500894911779
Soybean,WB,108,49,34,6.738898602071858,225.0748354720633,10.81057249414902,54.04005374748566,128.30767745191,7.269817462287629
Jowar,Punjab,87,116,128,5.923630429517331,299.9456189732587,13.728088292584516,42.67031664169118,21.662793133071556,7.278140091302003
Jowar,Bihar,68,80,95,6.33536097787756,173.85046833761277,22.747854532006322,55.50897015306725,186.596344643725,7.945146771468492
Sugarcane,Maharashtra,123,62,40,6.274408226541556,298.5588492305356,37.97445679508067,75.2069412949445,75.35169520047775,7.023813082547798
Wheat,AP,3,83,106,6.287709315347292,170.49858872176242,24.198073522480477,63.71748140999065,32.086741891400315,4.962136822424504
Maize,Gujarat,105,142,122,5.331309847011643,42.59818267163702,24.978454825385157,56.886207824161,192.29544743664977,7.631351026365463
Wheat,AP,106,130,111,4.847477738775199,245.2420603728857,11.477640675851784,88.64025897564004,57.5250187290037,7.490164881899702
Jowar,TN,20,94,104,5.957466368573242,268.10100711835395,26.980701724024854,61.795846405613446,140.35602642444343,7.03197963403696
Bajra,TN,85,65,148,6.31733381554225,145.49853112405367,39.97182800529844,29.20997954878875,150.3550771231255,7.0525490446876296
Bajra,MP,40,124,85,8.767047242367905,61.680107469442596,29.538769517078606,75.09902627918976,175.93162065536694,6.809321903597412
Cotton,Maharashtra,77,15,23,7.742262030797856,282.31009451074357,38.85186290460083,31.821611858332602,132.40895661795327,7.292675756716367
Barley,UP,128,19,167,8.307177804375973,272.35130150339756,37.784966860551414,79.81723217425424,199.95585065608253,10.953395446689534
Bajra,Punjab,50,8,42,5.931298773332401,93.6114416395539,35.03354810981942,34.9023014684985,182.89821821419102,7.236315172322929
Bajra,Maharashtra,117,93,190,6.863068140381397,67.65627775812868,16.446645234187276,83.80320778197589,42.42346780460357,5.943056493725777
Maize,Punjab,23,50,188,7.711643829650942,46.23608464127281,24.04637642875242,69.63171312587059,116.1996430531325,5.004302671999088
Cotton,TN,75,35,67,4.917403529147917,82.02714832586216,27.69004556663647,74.68180136279915,174.48113774256242,6.777473317960908
Maize,Maharashtra,83,77,180,6.296202732062786,250.79611275633255,30.498891487438954,87.74476774850709,84.71388483491256,7.621598133353544
Jowar,Punjab,36,52,70,5.7414958201013775,183.23661585386577,26.799614307869,40.16745036981699,181.559224941183,7.633358154164097
Rice,UP,83,135,107,6.738971461131607,155.27725965052022,27.290943933043508,44.00361954243325,69.06082634064163,5.951702109101064
Wheat,Punjab,65,8,195,5.460646406374977,271.7306006724236,17.258403095941283,56.92827059148708,115.64368280849652,7.275044413782287
Jowar,Haryana,13,23,95,5.773345543700822,115.66058264241757,15.471744315132545,60.36594280992745,164.57178214898346,5.4111450316798795
Rice,Maharashtra,87,119,191,8.161323496951502,150.57342232034028,16.191100330869315,59.259044870634746,157.09289636833682,8.15675461182692
Groundnut,WB,14,29,55,7.887446982182328,287.29335984496277,18.564968078640938,64.9052434944619,44.23482388658826,5.061243853807415
Groundnut,Punjab,60,136,197,6.035591833218062,97.42394331036276,16.5014506905374,84.68126142722568,112.12728159081013,6.465913877012998
Maize,Gujarat,97,57,70,4.489549279231708,213.78725009045834,20.371942907101626,36.93401621091552,59.50392370441044,5.699659127246955
Soybean,Bihar,116,9,121,5.428628324931617,67.04830762801005,28.89129565788294,26.685501954635814,90.59245574053001,4.857024495344506
Soybean,Maharashtra,135,54,117,7.659658178474091,175.23146557139827,31.552532264373106,26.220866089690162,169.66302976337295,7.5587338258312835
Rice,MP,2,63,56,7.778252878282028,258.3931224306671,24.288069092791368,52.080174070998524,102.00940832963357,6.427232013029501
Bajra,Maharashtra,74,97,83,5.622854986334284,103.55381583152518,15.720072924405041,53.732987213055864,140.0656384058085,7.320032700289519
Maize,Bihar,136,83,122,8.69850929983421,69.20579507966806,29.060348508716306,89.28975211775408,52.32853723866187,5.018359253867619
Rice,WB,14,85,69,6.508707109065466,264.90594646503257,36.567613890276974,29.002806997272398,188.703915566258,8.902652719771304
Maize,MP,31,135,202,8.39176961557434,70.1747248870798,31.877670948601377,43.27687350843914,168.62212072802413,7.0595081656554
Rice,Punjab,10,54,162,6.649016507303742,274.23786696896707,12.736791199561779,73.4854054609005,25.576061657563372,5.722374861480639
Groundnut,Haryana,130,58,176,4.060432702228797,222.6451530412456,14.560627259968264,31.536769462795952,26.967049372006283,6.4480210376046525
Cotton,Maharashtra,25,95,124,4.497580333875286,67.97263300281043,27.01730265475269,80.23769509367304,139.78127614905878,6.384031728288159
Maize,Gujarat,6,10,68,4.526215068350885,271.1088669097078,30.412933028771914,41.7793424726582,100.46041593054228,6.239645172020136
Cotton,Haryana,91,45,85,7.5883103611875224,89.1067149090892,18.352120735646633,20.339082438734373,131.7773020884281,6.399353017955898
Groundnut,Bihar,38,14,44,8.301119875534287,91.62822916783833,16.120689799069996,48.25126280635858,132.06926528465036,4.669786098145725
Soybean,MP,3,122,92,6.628547860121321,231.98982757920513,21.748488099042945,42.887814373655,55.75145884456686,6.801453134339177
Sugarcane,WB,29,85,63,8.27134313606933,192.67530006060966,15.592322536235866,67.99842787530869,162.12282281990906,7.021428386317923
Wheat,MP,50,107,182,5.859159500207453,252.0144460861531,25.20791465982687,52.45026503202104,155.63704396548025,9.555059130469628
Jowar,WB,35,144,119,4.509488491862938,130.39181927826192,12.22599615436161,34.51882953814099,149.926478138012,7.712687247138535
Wheat,AP,94,82,90,5.294945650712133,223.43553253963398,33.70426931966724,33.4320758764577,65.41227048135224,5.896234505370491
Wheat,WB,112,53,19,4.590113046104728,174.45577550386002,32.35379542068013,66.26812140266489,79.68515345402153,6.581412728404662
Jowar,Haryana,116,47,113,8.428785861077497,165.2359340298702,15.696391599898217,68.37848135649911,116.99389027550914,6.6499033073217975
Groundnut,Punjab,59,107,25,5.195703310429406,196.32434979673312,31.683851721276067,77.31137865654739,61.252679767088146,6.98030765818039
Groundnut,Bihar,50,91,95,7.753343415584625,275.3243523307174,21.96042694419219,88.33156982086422,134.87158091818708,8.272585593084328
Soybean,WB,14,11,20,4.3566745795752615,196.1941710664301,24.33028865117607,57.50549274777867,198.4360229990418,5.910622456093012
Sugarcane,Punjab,90,144,51,7.875240605797611,172.65338600926376,21.29188797708801,77.05084380256503,150.30699934213726,8.830634120160111
Barley,AP,123,17,72,4.425326212304201,295.709068964854,37.315200590234426,30.61910938213538,144.37100874516676,8.466755980395508
Wheat,UP,83,131,120,8.738421367339868,252.10697740487242,29.76253460230975,31.631033384715018,62.47654702942665,7.773172396730758
Bajra,WB,3,135,92,7.203124022638427,23.62284561779024,19.355183030184392,73.68572455974805,192.05729437457586,6.7877496857825905
Wheat,UP,20,111,81,7.381708590971696,86.67897482111516,33.071781118866355,25.0712253574093,55.70588525309547,4.50500393947941
Barley,MP,90,124,9,7.404866857807799,142.34223328480834,20.927487100941406,70.14279058804809,58.65682097008656,5.9678437972499125
Maize,AP,68,16,108,5.373626053949216,143.74482859646815,12.093690356107412,31.504335486268076,65.70691850336675,4.557490050006354
Soybean,Haryana,137,132,165,6.214781419616626,286.9235463997725,20.177896749761736,37.3522197355325,130.0131001200113,10.449541924649214
Cotton,Maharashtra,49,88,126,8.526683441647892,104.26261706244216,11.006291429686355,38.8192131225211,34.91645406920485,5.2089211806142615
Cotton,Gujarat,9,70,113,5.034490552741149,291.6236912562423,13.631639472573257,79.8832490087099,118.3970255603455,7.090461660907672
Barley,TN,89,31,204,6.638289742959152,29.235294125995456,11.397620608261846,32.12070590622649,161.17642597215038,6.978619135470262
Wheat,Gujarat,66,7,60,5.6146440463388405,273.15252101467746,21.629262058753277,31.153500247546557,148.6610670353086,7.607692272270788
Cotton,TN,19,52,43,7.817920476959079,198.49925198163677,39.34531149883714,24.347677599553908,81.18174436462715,4.77506039324243
Barley,Bihar,110,119,87,6.281172494618723,134.68125243844884,36.09001345790536,89.01893920137022,85.12023507078617,6.590827978779096
Jowar,UP,68,56,14,5.713740377192979,297.2673729279999,35.05096143896569,58.20827412516517,109.29676808184898,7.537762910852951
Groundnut,Maharashtra,24,139,171,6.964932573714318,299.4109912693034,10.133728402768098,63.27390224851288,159.4597434010262,9.548572538296773
Rice,TN,88,55,163,4.530188278318555,137.57387589237976,18.383584252344914,82.64648797999368,71.3077820352759,5.9414523941247745
Groundnut,Maharashtra,53,49,82,6.79978904581522,74.14044413628906,16.192007232675515,28.730665951566678,158.80419351468967,6.3379541468751315
Wheat,MP,11,50,12,7.917458354606491,147.88437426267075,33.98111174386163,29.33937797168889,170.8132165884657,7.2999474531688415
Barley,Bihar,64,37,136,8.814883710080634,253.19473359611663,11.170052918221602,41.59571013844031,64.54122531821993,7.030523338488002
Maize,WB,66,40,137,8.225969483028994,217.17279113683603,32.37948855972144,24.235530955822025,121.33816375234538,7.514144282979915
Cotton,Gujarat,132,21,168,7.081673359349506,36.518161720694195,27.9417860304388,89.78419378738089,157.17751043674778,6.863663077082981
Cotton,UP,78,138,112,6.703142123373121,82.38262256936689,15.387637012616473,71.6044571118288,120.1610011954527,6.510450696919279
Cotton,TN,131,120,10,5.643391411665201,150.46448232513816,29.388843970879922,77.37592891759137,23.33365264943325,5.43863099602204
Barley,Punjab,18,42,64,6.3895181010927224,288.36727912411624,18.511749166018372,83.33021324931069,188.56465290507398,8.215430331093707
Groundnut,AP,80,53,106,7.092430399954365,192.7028076710399,14.54714263157534,73.28858839718339,124.09162473539718,7.291600000609408
Maize,Bihar,54,65,105,4.64901117866978,34.18492403827109,20.641040841499212,46.47851731780617,27.15305082459949,3.339032087378248
Barley,Gujarat,60,62,109,7.61663264896548,127.39855806961842,37.7104165581006,22.22001252421419,127.66356683037885,6.325185589728135
Wheat,TN,100,80,187,5.225044860893075,273.89403011202717,28.529506871941795,25.836426655195794,102.04771610004188,8.470573476067703
Soybean,Haryana,23,16,126,4.576746493674895,161.6614101597015,26.82086712236066,21.647544934665095,129.90179179920835,5.9986495193358325
Wheat,Punjab,53,10,175,4.489929567723953,47.1780134803339,31.920859590050455,83.27483592567303,77.85201648260374,4.273278208968856
Rice,Gujarat,80,99,25,5.59834722945674,187.57375764671042,22.586158623560998,53.213600057235155,146.2256569123117,7.451832106325668
Soybean,WB,18,93,105,5.601953193192091,209.69452215240565,27.263785090196944,89.88009274707692,183.0657839141529,7.76025126652721
Wheat,Gujarat,36,92,192,6.8616390407594565,230.76305964707902,17.57796211341489,47.17422667838828,72.3438669338251,6.276119672052566
Maize,TN,27,110,47,6.290175738931774,114.00043544293483,24.342943077928076,48.29407838476803,21.260540968161568,3.754979511520045
Sugarcane,Bihar,79,15,186,7.74970800050148,216.27480633459797,33.2289332317405,34.96558031467937,179.79209199525164,8.739848465013782
Sugarcane,MP,70,25,163,4.095802910249294,109.64781271745207,31.764527578180406,42.913903313687,161.51817110543806,7.276736240343173
Sugarcane,MP,20,59,79,4.4545644276190055,165.69231771473125,34.099926042271946,42.890717943060615,80.08809933023122,4.718850294057921
Rice,AP,34,120,193,5.239739506249647,25.46134462915351,27.612712462743566,88.56863430536606,157.00358913580854,6.581022004389431
Rice,Punjab,109,13,84,4.1947620869982885,208.74996468479793,35.32167955134841,30.483909718767933,81.22445815889448,6.473518361766766
Sugarcane,Punjab,0,99,77,4.819722871094474,125.93952938480908,13.43105958414397,85.9969310888243,133.68507658029054,6.079624854133117
Jowar,AP,91,122,119,7.636612551347257,217.4044823906216,37.66882626157464,85.41062404210078,27.148835109208452,6.542808324542775
Cotton,Haryana,90,42,27,7.991493171403703,290.02257189108934,13.789083878876891,63.8367030535197,192.98925698731856,8.579983153837201
Soybean,Gujarat,69,137,107,6.96287535527048,42.70234660595813,29.64472276786724,61.90657991662453,78.05920526799073,4.399363615888383
