N,P,K,temperature,humidity,ph,rainfall,region,crop
22,20,197,20.4359130934547,84.97037312494061,7.164053938039621,170.32923908014612,Gujarat,Sugarcane
32,140,158,36.10348563316888,72.33999865020175,6.604715435719157,64.17333131910604,MP,Cotton
19,68,51,35.138513402909894,61.43344275195694,5.683448166052286,141.15402147968814,Punjab,Barley
89,108,47,21.002050722556454,68.35921142890888,6.669765265861918,74.51625290494422,Haryana,Wheat
103,137,141,15.997120922233275,37.70482436328629,4.827470302353575,100.14330447539533,AP,Barley
11,42,167,34.06962645447717,54.187681460021686,5.613964321652206,104.39452836320106,Punjab,Sugarcane
50,23,151,27.907437671865434,57.52426736785827,4.997744958537585,83.66350106672111,AP,Maize
5,78,180,10.948014020197865,24.460498874708385,8.199119917527835,93.66684247116507,WB,Sugarcane
90,141,84,34.12647798161292,80.63541975798427,4.81509353272335,63.18360594538861,Haryana,Cotton
68,21,160,38.70882599077879,51.96815845744937,7.734692885881383,236.50526704000873,WB,Rice
122,99,7,11.262609749480427,82.92312118217421,4.3319270179023475,292.3584434534609,Punjab,Sugarcane
114,49,150,18.57620808445057,47.297203014832284,7.298587305299554,238.9296224618574,WB,Maize
110,92,17,34.583949275438115,48.620698306335115,7.827999153377647,122.612366395834,TN,Groundnut
60,46,159,27.53949048059058,37.09513004484457,4.502957780224941,231.78225459716143,Punjab,Rice
106,55,44,39.68068673981422,65.10259123740806,7.860116575139237,37.61124909296601,Bihar,Cotton
77,117,43,37.465090120041545,58.39481993872334,6.929636256685242,119.02358959762567,AP,Groundnut
94,137,62,15.348146389774906,83.9078277127984,7.430787800399229,131.1197403382314,Bihar,Bajra
73,12,61,30.2208479391824,50.04659036887296,7.616334629418242,23.573842968376898,WB,Cotton
47,41,28,29.5986094022586,65.36524045793475,4.816074260749055,286.03176177020873,Haryana,Barley
95,51,123,13.325718386655634,69.52943004639802,7.989573432828907,150.0564960406593,Punjab,Wheat
30,104,26,12.685568099350142,42.389901112822685,7.909275526919105,296.59872184391355,Bihar,Cotton
33,93,55,27.083323511220318,81.65782698132723,7.234205110611577,98.15487942070135,Punjab,Wheat
86,137,80,22.089193905513802,46.659584648888256,6.523672300365023,294.1008338117425,MP,Cotton
134,90,170,26.363377456278027,64.61515104566878,8.24953473516204,191.69109775241708,TN,Groundnut
82,29,131,17.164853647279287,63.10883333059028,8.403468287944847,136.54254229225927,UP,Groundnut
134,130,65,26.699891055211285,49.498551414459115,5.673989177533152,253.09302556108585,WB,Rice
46,120,53,21.50185905412676,32.833827196983165,6.664476704070353,171.6833599081232,MP,Jowar
135,124,27,36.6261255398117,61.47484559060927,6.249115267019665,251.49254029716366,TN,Rice
128,34,8,19.182599879866906,46.28741546390411,6.125816155635854,161.6215349834456,Maharashtra,Jowar
124,52,80,36.12503662378177,46.53642280291024,8.139306928582142,137.19444877695383,Bihar,Soybean
76,98,41,21.699770882605694,54.5045139721175,7.317749346719429,190.28961059812875,Gujarat,Cotton
2,59,97,27.34497665865865,67.4068594901161,6.369494619113396,231.78077769551612,Haryana,Soybean
91,50,138,18.591311206292385,71.07335270593887,7.94246244634511,33.18819535497494,Bihar,Groundnut
99,35,160,34.27266850779073,49.89506320059074,8.715539544762356,132.84387835800783,UP,Groundnut
126,96,140,35.30939662029322,28.39163685888446,6.0383915209503725,67.25009303958652,TN,Cotton
67,78,152,34.27151131652277,75.42001127684821,4.677012430317323,285.9546080369741,AP,Rice
132,60,148,29.195094174622263,66.85896386503221,8.598973990462834,292.1727943455966,UP,Soybean
89,126,145,19.143522919251247,76.04849017186895,8.786789644057649,274.74398567536645,AP,Rice
88,61,83,29.094648993041112,42.11216841785105,6.045543825189144,163.64219989615933,UP,Wheat
9,21,66,38.78535032250731,83.63837467003627,7.242015567156938,231.65804547049964,Gujarat,Soybean
7,143,115,29.451560613478797,38.391156803944796,4.452356204929038,278.19198571824876,Gujarat,Sugarcane
11,21,198,38.69179022567935,40.28345868054701,4.232265078306904,264.0459392216925,Bihar,Sugarcane
63,109,124,19.137413582263097,57.546327429369974,4.472188254736276,169.99696810089426,MP,Cotton
117,142,57,35.38003212003719,89.81396652911988,7.87231704757804,61.69337109634205,Punjab,Wheat
58,138,126,31.55405450906904,34.150684809114345,6.295212132622552,274.7388857888775,AP,Rice
49,85,32,34.57612259899519,78.69528248483593,7.276947112499688,249.7603680311928,WB,Soybean
39,20,22,31.3228890016638,20.16467051511952,6.77300770307966,132.36271835518593,Bihar,Jowar
121,107,11,24.410885955119305,36.626512191989804,4.969249575305795,149.97939610688888,Bihar,Bajra
96,94,25,30.597249400865152,44.22992000839171,8.071682788261654,296.97501070419867,Bihar,Wheat
126,8,45,37.96269738129526,65.402532225149,5.070976058007323,188.38986063055268,Haryana,Bajra
86,66,171,22.52623551491273,27.96308931718773,4.911516769377783,67.44445174507032,WB,Sugarcane
76,60,112,38.552358768188824,29.009029204512007,7.089035473872368,65.79921018552967,TN,Cotton
120,37,142,11.481999597776692,30.245002788538912,8.346318486520836,38.18528523781782,Punjab,Sugarcane
110,35,35,10.425180458139735,66.37879238299314,8.330765917626781,184.581070581546,UP,Barley
128,139,46,24.81408558177576,28.02492699814073,6.192223523028812,27.52069492757323,Bihar,Groundnut
40,137,201,35.45538856473428,47.8757615529112,7.427307148351332,248.72701849075588,Punjab,Sugarcane
136,5,63,17.435060779911087,30.967357601148862,8.126669736474149,109.12493868718376,UP,Maize
22,49,122,30.802715675434914,46.74494525426939,5.081259821080161,115.88489848252807,WB,Sugarcane
77,51,108,26.40714912619924,69.98306972276418,5.9747412581687005,233.03369810276826,UP,Rice
10,34,170,18.723853269455844,39.44064670120398,7.166948134415399,49.5936690701526,TN,Sugarcane
70,85,47,18.573801811665305,63.23523630829831,8.19727346892885,167.93389656379307,Haryana,Sugarcane
25,28,134,12.198286023318158,37.39533673470152,5.680010560689787,123.5801628681865,Gujarat,Sugarcane
29,35,138,26.0864206922233,71.6301597569072,7.106393744685928,48.240068229955924,TN,Sugarcane
101,32,81,23.50422739996133,74.3945815997916,4.2927913450808655,103.26527868351737,Haryana,Bajra
68,136,161,18.682690548940258,41.72756170295089,8.662548070204544,196.08638297545355,Gujarat,Maize
132,43,162,39.112970751100804,21.665278337264333,8.479983714363232,205.68428244977872,Gujarat,Jowar
60,87,93,34.55424247144027,29.035984517251695,8.610734038901414,55.34364041700017,AP,Cotton
105,75,172,25.748525269074023,54.36688781073406,8.84140680401611,282.81772269695557,Maharashtra,Soybean
22,13,103,25.651127446703455,46.74385048661509,8.228464296604656,71.34989965331002,TN,Sugarcane
112,26,41,15.80835054657594,44.18919944006975,5.054750883518188,205.68775691393267,Punjab,Rice
29,131,122,29.473817114116773,60.551213068886504,6.906200209705546,111.12503079958582,UP,Sugarcane
66,6,139,38.609064797090014,31.305062922201873,4.898849063227706,216.76348327051826,WB,Rice
130,95,182,36.94868532282312,51.96769261494242,4.102390482504424,247.68904077430204,WB,Rice
120,20,150,12.543130817653017,34.236872103424844,4.716748817253029,42.6057083579538,Maharashtra,Jowar
82,9,140,11.592915719374272,88.67418793690746,8.20894230360706,243.1610284927757,AP,Bajra
61,144,203,38.83735138084475,23.403708452947708,7.718486352835599,53.88624212493213,TN,Cotton
56,19,104,15.997175360308214,21.104754975058704,7.799353794131575,165.30281042732125,WB,Barley
0,71,59,26.512422621138192,59.49266757281224,6.029484294850162,114.64049841595649,MP,Maize
101,77,109,12.241294178287989,24.38405087888928,4.134057494507031,105.98390470487763,TN,Rice
68,96,180,35.29892672296859,76.7693425892383,5.588875790926832,62.61601531776591,Haryana,Cotton
58,67,78,13.535935347597949,77.37172173469057,6.275835977798257,209.45569436302878,MP,Rice
45,104,62,29.31271444297931,50.258123681226735,5.790427307953744,104.75424729391096,UP,Sugarcane
105,29,108,11.69883940538047,78.68602498708503,6.506643596808299,161.54024886285973,Bihar,Soybean
33,45,20,14.700156293315729,71.83564842371814,7.061446366938819,24.237425102701017,TN,Bajra
100,32,157,25.364232329299753,29.479065356630738,4.590386208369551,189.1977625692904,MP,Soybean
96,115,33,11.370557753171903,80.1720955798281,8.53935589058423,209.62464732487794,WB,Maize
28,25,12,15.868383211656957,81.19951159449604,6.800127483405747,37.45482274924037,Haryana,Soybean
122,65,104,14.085169096274996,42.589907255886956,8.280656194187364,169.10609853143296,Maharashtra,Soybean
72,107,127,11.217250923655014,74.24951567159758,6.372109928138495,219.99130569523666,Maharashtra,Groundnut
3,143,187,39.12990310649238,82.81530007266409,7.656707862647604,59.64126087604708,Gujarat,Cotton
37,79,56,23.504988505381014,72.19506267672575,8.47561299171708,32.25921033139361,Bihar,Bajra
19,5,95,35.76807473756434,26.580865326917646,7.005423615874543,74.1833236122284,Maharashtra,Cotton
112,113,81,20.74668277761276,26.62503991626153,6.043727730332655,118.46359200184308,Maharashtra,Bajra
22,81,158,11.277759084542643,88.76739600626814,6.879066895642818,139.43902278692764,MP,Sugarcane
110,21,110,30.86961313391653,57.89464932023247,4.834498740904598,40.3977131503645,Punjab,Cotton
135,115,29,11.162625736838109,65.11125165319658,7.512219370519935,294.20466150164793,Haryana,Wheat
44,23,96,26.58346665402932,83.85814677817822,4.187077320556993,213.03748039347295,Maharashtra,Groundnut
96,78,77,14.173360516646186,20.520590737034027,6.262340686148359,57.44602850269341,WB,Bajra
32,63,125,30.12450919759398,49.86841331072927,6.729785671849236,243.2864706023699,Gujarat,Sugarcane
134,119,30,36.78111707541498,59.64796322149374,6.013143800919082,109.5733900752015,MP,Cotton
21,42,94,38.67291417050353,20.149959329808407,6.414271318864865,125.04047135222844,AP,Rice
132,35,179,25.83329054051462,63.7090122740561,4.878586860380843,40.29232668509702,Bihar,Maize
14,110,90,25.981111644761576,79.56563882147601,4.390829529855327,138.4081765891972,TN,Rice
20,115,133,11.148371404781557,23.84354582873009,6.215757744162266,41.78101905349632,Maharashtra,Sugarcane
125,54,196,33.09628428636708,76.29578913748134,8.6688074243234,210.47357863144327,Haryana,Maize
88,130,144,38.686252465861884,88.42707976922911,4.898966060870409,116.14292987391003,Bihar,Groundnut
16,107,156,23.147023714617255,84.4201358529767,5.4157970552725185,102.96397991689109,Bihar,Sugarcane
55,63,34,33.81076290732918,57.59095526308817,8.395208400343572,201.53694130770023,Bihar,Maize
49,125,18,33.92369470758837,80.23233605652183,5.337472074060015,212.6711645013483,AP,Rice
134,99,155,33.57102570337031,73.94456402191607,5.9285471560407546,198.85258835568712,UP,Groundnut
117,98,134,32.76042899196372,77.23659715009698,4.508907212078825,240.8362556056746,MP,Maize
121,56,135,16.45290210020787,47.86353129031103,4.233188785747011,198.7220205383657,Maharashtra,Groundnut
49,20,10,32.54274610489318,53.293459052201065,7.302078821259663,284.62731764382266,TN,Barley
59,59,153,14.331861434279762,36.7386277584519,4.7441878987216475,178.5421163669983,Gujarat,Jowar
124,141,24,31.37509109273683,23.60986884712082,6.792882003189388,267.77058578892445,UP,Cotton
115,140,153,10.106163634649048,61.80613075948041,6.151138587326483,289.1295497074117,Punjab,Wheat
134,113,44,37.56475114503739,41.670332662381604,4.471738699505634,65.83393674887567,Gujarat,Cotton
87,98,200,34.82166435380776,55.18953735525983,6.1445623924189885,209.50047934998196,AP,Rice
104,11,157,30.488903821870743,87.3884454249552,5.240988619836573,203.72132936309242,MP,Jowar
54,137,119,12.834033372092641,24.420383014104825,8.292332959953018,263.4580211726193,TN,Rice
63,144,128,34.74965654677949,81.14406058565493,5.3144660143360065,114.36359993147805,Haryana,Cotton
95,85,75,36.25521443182194,26.073412515168663,7.493061696649712,130.31111512650597,Gujarat,Cotton
43,92,203,30.639634105704534,65.75039896558181,7.423255141975025,33.20287418506851,Gujarat,Cotton
129,112,37,39.27659902320318,44.02823905722022,4.965849933074815,234.55761799755035,Punjab,Sugarcane
49,87,55,12.786381053718662,27.01032119883464,6.778458685314569,94.55203153647219,AP,Jowar
110,49,94,31.259487457806262,72.98573917262857,8.206946109357503,280.1099398772191,WB,Soybean
136,84,204,25.74388103952765,68.90082258124745,4.501938268258405,205.65044617746545,AP,Rice
98,29,94,14.368183864323045,64.81803981105331,7.052716461833449,113.13605140831858,WB,Sugarcane
83,31,121,29.7524233983048,87.54175186574028,4.847835467483785,249.14066011793807,TN,Rice
29,55,83,33.98584675380283,21.657427265590375,5.203952860243616,248.85490060304173,AP,Rice
64,123,24,14.942447234235601,50.426402485847746,7.241519700694521,65.23644934720781,Punjab,Wheat
23,112,23,33.8047213163253,59.38640814357983,7.1906873391516655,171.71942089000967,MP,Wheat
89,64,203,12.789118680091164,45.039091216111316,7.323067262180459,22.839569905116374,Gujarat,Bajra
105,76,188,27.742003331219614,66.86480942608989,6.713010386906772,116.34249308451297,MP,Groundnut
76,84,60,33.954103283136476,82.94419893020591,7.919511530072973,214.430566043209,TN,Jowar
67,76,5,14.378705024289747,68.7888371475753,7.242037508334945,112.42615797583267,TN,Rice
108,100,171,27.145572841436135,59.8562439045739,5.0667310796868765,57.51030323768356,Gujarat,Soybean
96,130,41,22.74634641797725,71.64884161820132,4.506860543561744,181.64945357434007,AP,Rice
132,100,22,28.218261615388425,27.674161874311707,4.051047315724306,289.22040504623493,TN,Rice
91,143,204,22.726651012298944,64.09961306496879,4.035005246590498,135.62429065653248,MP,Groundnut
87,113,83,17.52735606766314,48.50706373097988,4.5316860525021925,277.04064359979833,MP,Barley
49,10,138,17.614326970791243,42.31567650569313,6.171136819112304,273.5529810636573,Punjab,Sugarcane
102,26,105,35.94100561092168,55.49759476020332,4.029306887569959,207.18130353305372,Gujarat,Barley
111,107,26,14.69362953859367,76.33130273789291,5.913312946815502,39.70588898643564,UP,Wheat
45,16,15,13.693427536399838,48.87991596281416,7.886416800658213,203.07534951274556,AP,Rice
10,31,76,12.912374311163862,69.17145006354042,4.6425162198865495,185.49299595610012,Haryana,Maize
11,133,13,12.224642990418618,61.22264696748009,7.939603725463755,182.79081441270006,Punjab,Barley
63,84,145,10.43476567335454,84.13088329665041,4.950083384404387,114.76070336469232,TN,Rice
7,64,135,14.812175078943662,51.13894449681541,5.140475039149412,230.1548533327697,WB,Rice
8,120,199,15.781823047100517,77.39439980465798,5.220112090122811,267.22705261975227,Maharashtra,Sugarcane
129,74,139,18.09172180783821,78.93836983035052,5.6189023912710185,208.94048782342514,TN,Rice
77,40,199,13.721184404127374,52.492287588468514,6.5054913570930335,61.423705471739,UP,Maize
1,133,50,12.824675617608698,54.20124506941815,7.403172409869955,239.69463707304286,TN,Maize
73,56,62,26.24430177100467,43.33899337593658,7.880250336472057,63.81535198517197,Haryana,Wheat
130,134,32,31.560593281447172,54.68868995451083,4.1080177361872625,243.95899815302153,Haryana,Jowar
133,141,35,28.905615320997146,37.447769518512345,4.727484717466236,190.17661043566628,UP,Bajra
86,115,56,26.701191068835925,80.07867138854596,7.74158717431389,115.96667286795433,Maharashtra,Soybean
4,92,141,23.216913164349904,37.49392681829315,7.862173884425486,178.64020451961488,Bihar,Sugarcane
130,52,95,29.019407443173787,38.03362846392463,8.721773591581975,250.53709452271121,WB,Barley
137,109,12,37.05600312183991,82.69610238315002,5.455680733097559,163.2706948826571,UP,Maize
13,46,112,28.822552644420632,57.251218137364894,5.126955524249388,153.42462192288465,Punjab,Sugarcane
123,98,90,11.825832459841262,27.359649463669413,6.868794336497372,79.43575007252656,Gujarat,Sugarcane
42,49,22,27.112566649396697,44.20074332236916,4.393921988682474,122.4432637807895,AP,Rice
27,134,124,25.726433742148718,69.37705098855945,7.626200782926839,165.54582545477913,Maharashtra,Sugarcane
23,108,53,23.5606974254704,48.406300425689025,6.390993277332887,51.999705200934976,UP,Cotton
16,111,15,27.063859300094624,49.62233758067164,7.5502289980111,219.4932247202443,UP,Jowar
82,43,121,30.17852988416302,54.90816972367346,4.793143258854123,270.5731761623092,TN,Rice
44,138,134,11.11780279293355,35.57537670092677,6.324151794064142,241.30449640656147,AP,Rice
73,31,161,24.40602681977504,49.68382566490659,5.7261065750501885,156.18420160085367,Maharashtra,Sugarcane
138,23,187,34.51684099309563,35.07394431477768,6.356825784389962,22.309679808656803,UP,Cotton
60,68,57,25.92331609248251,44.55216055977546,6.789806604494363,147.73262917314582,Bihar,Soybean
37,55,158,12.035733685531504,57.26589479167687,7.423129552523128,54.655572545248006,AP,Sugarcane
65,61,183,33.25209973288287,68.56065364573382,8.333939264709484,227.76701749536062,Gujarat,Wheat
32,24,96,38.23994672188141,64.37474139493582,5.1649602005774735,55.55339983556013,Bihar,Cotton
42,24,10,35.555318739979825,60.28672762935536,6.134356854377749,54.492570406379144,Bihar,Cotton
111,86,104,20.87706398692253,61.68737115316122,4.565637001993179,163.64474724900785,Haryana,Cotton
34,105,16,26.044715160563502,55.76499856624015,5.670915487880023,87.48664360324099,Punjab,Rice
36,42,166,27.73936469091191,63.022965645632226,5.899687467019435,87.61339459094727,Punjab,Sugarcane
99,42,125,31.473957589860216,46.28631358083595,6.206588913433929,288.6917382084167,Haryana,Wheat
22,69,202,29.982063751205228,82.96133979694432,8.634270506031228,102.32665057788124,Maharashtra,Sugarcane
88,80,131,15.972143997048073,61.33922508387703,8.549620919876721,277.4060365309095,UP,Groundnut
14,137,196,35.29115169292663,85.56139972414165,4.3454371478462,85.12246357702541,UP,Cotton
131,127,41,35.47547179683637,48.32074363410517,6.06927382523233,271.5563472923229,Maharashtra,Cotton
21,129,129,22.130547207353896,47.61603069655069,5.600275215975737,76.96940737557257,MP,Sugarcane
77,31,169,13.927440976278783,87.551391005947,5.805466945662057,68.92926918898007,Gujarat,Wheat
71,107,12,28.25700238775972,71.03391647335057,7.752911193358743,97.73315399431031,Haryana,Wheat
97,24,169,20.717797838110315,56.31177419748339,4.986087046860928,138.07102227409814,WB,Rice
89,64,124,32.241718861433604,70.29543825600894,7.7791773086023195,78.42579128643436,MP,Cotton
108,87,120,19.469713153272465,47.77065050343727,8.585387469644981,192.57816347390226,TN,Sugarcane
93,10,178,17.889978274867367,73.1165364083939,7.468839967448948,151.0988213560635,Haryana,Wheat
79,116,35,36.031311147282324,34.67046420617371,6.057489053231645,170.88600664548738,Haryana,Wheat
93,143,143,28.474616066729745,86.56158818556146,4.313175567053342,206.10531287170113,MP,Barley
79,118,168,12.579749300467455,52.25981558354791,4.520453229298078,149.35048240345438,Punjab,Cotton
37,88,200,30.680885417462893,26.503453438334034,7.574389658771832,46.437168335799015,WB,Cotton
133,26,149,32.58200654203915,79.15089659005979,4.5677078403286275,118.96386597667555,Gujarat,Sugarcane
133,88,20,17.056108402999207,82.60508785251895,6.071325882693783,164.98750451152736,UP,Bajra
25,51,34,39.02969042884072,71.09706498467513,8.35769828017306,70.10130400657738,Haryana,Cotton
100,106,43,21.185747396722547,64.07927864969606,6.680633655965856,157.97321173063327,Haryana,Wheat
74,84,48,38.217215492122,84.98932680088802,5.683873426084704,54.50941958119404,TN,Cotton
37,29,201,18.8085077025918,63.54391555832792,5.154630327795808,118.6584267372516,Maharashtra,Sugarcane
82,95,120,28.275879435472195,75.39906801524447,6.700163908095336,254.88531967566644,Maharashtra,Barley
55,71,41,25.527095969093878,52.98716676166622,5.700678409702087,33.15085238907035,TN,Cotton
104,44,158,39.76475631811475,70.90440348458412,8.794637170155514,30.21231065284376,TN,Cotton
30,34,153,22.250668280217834,89.92876750100449,4.06761193972421,131.77559628456484,Gujarat,Sugarcane
57,63,96,15.378719904361208,46.775358486006965,8.726257684959556,276.0798326674705,MP,Wheat
72,32,23,34.996265893004875,70.40746947667466,5.056569668558851,192.05314342646483,Haryana,Sugarcane
131,51,104,11.261324855913701,30.42243505801823,6.871091424175619,212.40630821145882,Bihar,Groundnut
9,121,143,36.54868086526011,64.45690241241212,5.318578623922556,175.8395604445559,Maharashtra,Sugarcane
72,87,151,13.317684802553543,42.60215898433218,8.087524272500449,237.04195277053662,UP,Wheat
14,61,73,27.160373139100777,80.66178739523284,7.495347754097305,134.13579015590864,Gujarat,Sugarcane
97,133,134,31.402459531649388,45.17477006502053,5.17172359493062,229.73308491480904,Bihar,Sugarcane
62,33,29,20.089700217834597,51.160095133331836,6.824590515334163,281.57443992777405,TN,Rice
18,68,119,35.34224319721857,88.6217227063025,8.5429829279433,116.59773464761444,Bihar,Sugarcane
112,103,94,27.811149081869953,35.07596058396763,5.120139965883931,134.98900787699034,Maharashtra,Rice
62,41,34,21.85467671116571,59.53326533488787,8.069173381097617,69.01258496339385,TN,Jowar
115,132,21,19.760905903687163,80.4630856548215,7.964858920178543,52.96642017679372,TN,Sugarcane
20,139,89,13.360247090669674,42.03787340875431,5.914251302696836,229.90873640723515,Maharashtra,Bajra
80,94,150,29.21090682882602,21.06911977139132,4.191725244333808,184.67011859017472,TN,Rice
65,91,115,20.921288389993805,82.74386576067428,4.834643233334428,220.43939037029998,Gujarat,Jowar
64,68,96,19.616816456169893,63.37424884236049,6.370226877298456,67.0738103728789,WB,Wheat
42,22,80,38.498439471574116,36.12976129794366,6.353049989898231,232.00601147134654,Maharashtra,Wheat
56,33,44,18.183927670726128,39.343425333123896,4.528932354052925,107.90959203527974,Haryana,Wheat
137,118,138,36.29695332090623,75.97110934859799,5.434084189616132,193.55998739852197,Gujarat,Barley
36,64,92,39.246880663077974,64.94685886273507,5.8892460710438215,257.30327117504675,WB,Rice
119,58,175,34.68219846480622,71.28203400485832,8.08337033233824,192.3127138552838,Punjab,Jowar
68,76,202,10.585511897874005,60.40556438851461,8.491607924509207,67.97262605302464,Punjab,Maize
55,62,149,36.05871970117411,75.30283617232905,7.017702895177701,160.01935469656323,TN,Barley
118,40,174,16.402460116543153,77.47464954572112,5.368483401521658,90.86636152489984,Bihar,Sugarcane
54,84,151,20.598328775524593,47.082773217739856,7.4282848208967,174.79363002947647,Haryana,Jowar
37,19,115,39.74749578585458,83.06730822390551,8.723354531645441,42.12893525532159,MP,Cotton
14,44,59,22.14933578336828,55.36396556727275,4.550450767175265,295.08072973739036,UP,Jowar
76,85,96,29.6450467202446,31.211588378326944,5.404115513443177,193.6917524067164,UP,Wheat
52,55,161,19.321575613936435,35.29321710138839,6.734051101274725,126.85807475138252,AP,Rice
6,101,117,21.08286006004991,71.36773410699662,5.705286210185171,116.56690561961493,AP,Sugarcane
54,121,186,27.928759853688174,46.413856716730805,8.322009470664792,182.66443310553174,Punjab,Cotton
51,137,203,38.44857237254749,38.3707753766632,5.307066262580783,208.19470775977732,Gujarat,Jowar
3,6,12,18.473666943932685,62.334040059350016,8.414420849492517,85.63553626894263,Gujarat,Wheat
42,119,12,17.42098021129431,74.7589141984426,8.162843353299515,174.26743544309724,AP,Groundnut
39,82,73,10.788236809413439,27.64585119778081,4.840363576129538,259.90471200011086,Gujarat,Cotton
120,97,47,16.063264099359298,51.438823064821044,4.470218081632938,246.8898658179022,Gujarat,Jowar
29,81,102,17.87237664608832,74.00293100924915,7.384696598977008,71.66083210640613,AP,Sugarcane
137,64,54,11.886272709350587,83.25401892929546,5.996415619920988,127.30371920021801,Bihar,Groundnut
102,100,8,26.908263361077132,20.948522624047598,5.161544843081275,241.42056410952088,UP,Sugarcane
6,102,112,13.802930817252047,65.92629368064274,8.57483842929118,106.55854943104362,Bihar,Sugarcane
108,60,40,25.332291969759595,61.81599442510374,4.443314976254091,235.2653674523076,Haryana,Groundnut
19,122,137,15.669439572335548,56.24186774749957,8.155141557435945,218.60034229890303,TN,Sugarcane
48,123,23,38.07176504840478,31.213794556222417,6.806429002706501,71.1680570544445,Haryana,Cotton
95,42,174,19.212926851038983,71.92513795481364,4.609784824587174,215.120249130637,MP,Sugarcane
58,106,114,12.787854244487363,47.495718061946405,5.87545961009109,254.42797378015112,Maharashtra,Groundnut
89,55,147,35.08462976174202,36.42375649994875,6.671819897372007,274.0062139321145,AP,Rice
25,131,190,22.061091315709984,79.5017587151786,4.861459476080892,88.57473599452241,WB,Sugarcane
35,107,18,34.60362746466461,41.49210287735274,4.6385059841657625,299.13060065568277,Gujarat,Jowar
125,133,52,19.37468749410452,33.8890889314145,5.3646180896899525,157.28139327061461,WB,Rice
42,89,76,25.001133273213647,41.84325781968201,6.805509269288566,90.42229811429824,Gujarat,Wheat
98,107,108,23.360719064203725,32.67369109524156,7.860012885936472,222.12439954947686,AP,Sugarcane
32,22,79,26.737190518928596,74.4091185430361,8.80845738015909,219.6193082232117,Haryana,Wheat
99,31,112,22.049535560542317,32.7449094150348,4.741857372949589,191.97851465668373,WB,Rice
96,96,114,24.90406451878726,70.16676895204452,4.042796018683719,60.547593710997646,UP,Groundnut
44,76,86,30.379825527774024,31.375033636956395,8.909391089907086,28.94854429293657,Maharashtra,Cotton
87,99,67,22.44048334884073,35.841449763891774,4.685454319916007,225.89373079026265,AP,Rice
94,80,59,30.53214239261419,43.97639243500558,7.759910712968221,117.7478055759187,WB,Cotton
16,10,36,31.42905757654791,86.50424457873167,7.868143141176941,47.35210133206477,TN,Cotton
139,94,168,32.46780296931878,83.96713390633937,4.421916075852199,280.72324297702136,UP,Barley
21,84,113,24.128105081218017,25.95810028353027,8.056371287301197,279.3572851454034,AP,Sugarcane
89,87,89,10.11370241315338,43.507609311164295,5.247746989187194,199.84016956063115,Gujarat,Maize
77,86,116,32.60533217993449,44.244124820755694,7.9667071414217965,87.96949299396267,Punjab,Wheat
139,49,110,37.2725535376986,34.80947682047687,5.592624781113134,295.69990223965425,AP,Rice
113,75,61,29.578536263636792,50.493181847287936,7.752710899496113,87.49557607867746,Bihar,Sugarcane
67,11,48,25.736410723382072,72.359667412324,8.200226199394816,22.977281080412485,UP,Groundnut
109,130,166,26.787739773327523,26.953881427323388,4.02206225265547,271.8665120165426,AP,Rice
124,62,183,29.224352761769538,67.01558503659581,6.6162483489435795,74.91944331936821,MP,Maize
56,61,201,39.955739348481146,38.25344532958043,5.709614871870047,196.3335208902736,TN,Rice
54,115,96,11.861678135263741,64.97078409705688,8.219423353426517,86.73710220342332,Bihar,Wheat
81,60,142,10.635486917614642,67.73254704937871,6.413792528725321,145.12704717947412,WB,Rice
106,16,116,38.92503939564615,70.96962168587845,5.911529650587271,132.8559610820102,TN,Rice
101,97,144,23.214239135171702,80.31967444381377,4.738672421842088,124.98814931742727,TN,Rice
110,19,173,28.370610799586043,82.97338352184732,5.4156778995203805,108.99080498548791,UP,Soybean
106,12,135,32.60322834458014,73.13911545367463,8.970150644763695,24.261186871389953,Gujarat,Cotton
101,57,69,32.26288690500149,53.67687754163647,8.283350790348793,80.09306646177774,MP,Cotton
2,141,105,29.415825794041663,23.092788072663687,5.5325167279659535,298.36334173373325,Punjab,Sugarcane
24,96,44,24.156746140416757,85.59752580364483,7.090104947030926,22.169615839281654,Haryana,Bajra
74,11,197,27.282347527333368,62.09292238933662,8.989436737412518,40.127376936903325,Haryana,Jowar
60,48,106,31.88938048947963,57.41996998268883,7.445839276069256,29.044621061531885,AP,Cotton
122,18,203,35.52443549307158,36.76399558972163,5.694514311678512,163.93694442026415,MP,Maize
54,79,34,13.819121411504986,67.89653273588002,4.20273485172377,30.322562638973025,Bihar,Soybean
38,119,204,18.338758138609478,89.63116675023733,7.996366997274347,170.21965988083284,Gujarat,Sugarcane
82,96,199,21.927842773199934,43.10203868933871,5.427551635194245,111.38959022249614,Haryana,Bajra
33,138,109,29.96494788009754,75.97060209226862,4.718458243567343,265.7556783484355,Maharashtra,Sugarcane
112,77,47,21.87014244063895,40.37860583209162,4.576667019228197,120.50924683291586,Bihar,Cotton
26,134,185,17.16655142351489,54.14117497727027,4.5356916568725065,249.56000584452502,WB,Rice
30,35,95,10.994289393348183,34.93003568887132,4.5697620026970025,217.2701071958256,TN,Rice
136,130,34,35.27523823670126,55.89492927433924,6.579701341131819,291.46472832334547,Maharashtra,Barley
82,123,45,22.56801288763365,52.15105357943488,7.817849181567524,143.90097879882717,Maharashtra,Soybean
